0.0284880000000000	0.110896597335014	0.0114348245843618
0.0500430000000000	0.196815553036144	0.0151208518742123
0.0529260000000000	0.208325556732160	0.0149428275131828
0.0700860000000000	0.269469703243812	0.0196650151337312
0.0626680000000000	0.277898795407229	0.0199771568303653
0.0875890000000000	0.374008779537496	0.0323368291764764
0.0785770000000000	0.270352345766114	0.0193769280926929
0.0172270000000000	0.0824210669106516	0.00756610258652697
0.0422330000000000	0.170357896754291	0.0131152567814384
0.0452950000000000	0.194794499377399	0.0147998379327442
0.0364800000000000	0.141235067026634	0.0110683749726629
0.0195990000000000	0.0794666096119522	0.00675890929550963
0.100915000000000	0.405360606432939	0.0312370543193936
0.0273420000000000	0.0985650738901846	0.00796659374433309
0.0746050000000000	0.285184184680570	0.0209830544222313
0.0264890000000000	0.118420922609369	0.0104331859754784
0.0499220000000000	0.186672619643626	0.0139525968900927
0.0306040000000000	0.121300866842020	0.00968047648318054
0.0163456410000000	0.0623336699778696	0.00410241799995885
0.0154363000000000	0.0595503488911317	0.00407777969859962
0.0305290000000000	0.124087692403726	0.00507161178317817
0.0245250000000000	0.0978563499100194	0.00461634146559407
0.0239530000000000	0.0940117268364718	0.00463424160806493
0.0260380000000000	0.112493006186451	0.00562082563751757
0.0489480000000000	0.201749079209028	0.0160312067729401
0.0243140000000000	0.100238093010252	0.00838579535779211
0.0151660000000000	0.0641592376884537	0.00635955214600532
0.0357200000000000	0.145085296908981	0.0114377298922475
0.0488180000000000	0.171791586667977	0.0126817476320288
0.0219800059146000	0.0894766823623157	0.00772788235099630
0.124400000000000	0.509466964716736	0.0385404250380588
0.0360000000000000	0.135982777738828	0.0105133744614546
0.0163210000000000	0.0615775526219031	0.00581229933711279
0.0167300000000000	0.0677417103327555	0.00653450394256444
0.0275000000000000	0.127754886523042	0.0103761165584048
0.0217930000000000	0.0946305856738896	0.0101299105399969
0.0164500000000000	0.0663876379328246	0.00767056948425419
0.0232080000000000	0.0993529323038521	0.0105910521395106
