0.0900000000000000	0.230156400000000	0.0400272000000000
0.170000000000000	0.276854800000000	0.0266848000000000
0.179000000000000	0.250170000000000	0.0133424000000000
0.199000000000000	0.250170000000000	0.0166780000000000
0.270000000000000	0.256841200000000	0.0466984000000000
0.352000000000000	0.276854800000000	0.0466984000000000
0.400000000000000	0.316882000000000	0.0567052000000000
0.480000000000000	0.323553200000000	0.2068072000000000
0.593000000000000	0.346902400000000	0.0433628000000000
0.680000000000000	0.306875200000000	0.0266848000000000
0.781000000000000	0.350238000000000	0.0400272000000000
0.875000000000000	0.416950000000000	0.0567052000000000
0.880000000000000	0.300204000000000	0.1334240000000000
1.03700000000000	0.513682400000000	0.0667120000000000
1.30000000000000	0.560380800000000	0.0567052000000000
1.36300000000000	0.533700000000000	0.1121000000000000
1.43000000000000	0.590401200000000	0.0600408000000000
1.53000000000000	0.466984000000000	0.0466984000000000
1.75000000000000	0.673791200000000	0.1334240000000000
1.96500000000000	0.622100000000000	0.1681000000000000
